koulun_nimi,sukup,A,alin_ka_17
kuhmon yhteislukio,2,6,6.67
kuhmon yhteislukio,1,2,6.67
kuhmon yhteislukio,1,5,6.67
kuhmon yhteislukio,2,5,6.67
kuhmon yhteislukio,2,4,6.67
kuhmon yhteislukio,2,5,6.67
kuhmon yhteislukio,2,3,6.67
kuhmon yhteislukio,1,6,6.67
kuhmon yhteislukio,2,3,6.67
kuhmon yhteislukio,1,4,6.67
kuhmon yhteislukio,1,5,6.67
kuhmon yhteislukio,1,0,6.67
kuhmon yhteislukio,1,5,6.67
kuhmon yhteislukio,2,4,6.67
kuhmon yhteislukio,2,2,6.67
kuhmon yhteislukio,1,4,6.67
kuhmon yhteislukio,2,6,6.67
kuhmon yhteislukio,1,2,6.67
kuhmon yhteislukio,2,5,6.67
kuhmon yhteislukio,1,3,6.67
kuhmon yhteislukio,2,7,6.67
kuhmon yhteislukio,1,6,6.67
kuhmon yhteislukio,2,7,6.67
kuhmon yhteislukio,2,6,6.67
kuhmon yhteislukio,2,6,6.67
kuhmon yhteislukio,1,3,6.67
kuhmon yhteislukio,1,4,6.67
kuhmon yhteislukio,2,3,6.67
kuhmon yhteislukio,2,4,6.67
kuhmon yhteislukio,2,5,6.67
kuhmon yhteislukio,1,4,6.67
kuhmon yhteislukio,2,6,6.67
pyhäjoen lukio,2,4,7.42
pyhäjoen lukio,2,5,7.42
pyhäjoen lukio,2,6,7.42
pyhäjoen lukio,2,6,7.42
pyhäjoen lukio,1,3,7.42
pyhäjoen lukio,1,4,7.42
pyhäjoen lukio,2,6,7.42
pyhäjoen lukio,2,6,7.42
pyhäjoen lukio,2,3,7.42
pyhäjoen lukio,2,2,7.42
pyhäjoen lukio,2,5,7.42
pyhäjoen lukio,2,5,7.42
pyhäjoen lukio,2,3,7.42
pyhäjoen lukio,1,3,7.42
pyhäjoen lukio,2,6,7.42
pyhäjoen lukio,1,2,7.42
pyhäjoen lukio,2,2,7.42
pyhäjoen lukio,2,7,7.42
pyhäjoen lukio,2,3,7.42
pyhäjoen lukio,1,3,7.42
pyhäjoen lukio,2,3,7.42
pyhäjoen lukio,2,6,7.42
pyhäjoen lukio,1,4,7.42
pyhäjoen lukio,2,4,7.42
pyhäjoen lukio,1,2,7.42
helsingin kielilukio,2,4,7.33
helsingin kielilukio,1,5,7.33
helsingin kielilukio,1,2,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,2,5,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,2,5,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,2,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,2,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,6,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,1,2,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,5,7.33
helsingin kielilukio,2,2,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,1,2,7.33
helsingin kielilukio,2,5,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,2,2,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,2,2,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,1,2,7.33
helsingin kielilukio,1,5,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,2,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,1,0,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,3,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,2,5,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,1,3,7.33
helsingin kielilukio,1,4,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,2,2,7.33
helsingin kielilukio,1,2,7.33
helsingin kielilukio,2,4,7.33
helsingin kielilukio,1,4,7.33
oulun normaalikoulu,1,4,8.5
oulun normaalikoulu,1,4,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,1,3,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,1,3,8.5
oulun normaalikoulu,1,4,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,2,7,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,1,4,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,1,7,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,1,4,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,1,3,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,1,4,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,1,3,8.5
oulun normaalikoulu,1,4,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,2,4,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,7,8.5
oulun normaalikoulu,2,6,8.5
oulun normaalikoulu,1,7,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,1,3,8.5
oulun normaalikoulu,2,7,8.5
oulun normaalikoulu,2,7,8.5
oulun normaalikoulu,1,3,8.5
oulun normaalikoulu,1,5,8.5
oulun normaalikoulu,1,6,8.5
oulun normaalikoulu,2,5,8.5
oulun normaalikoulu,2,7,8.5
nivalan lukio,1,3,6.08
nivalan lukio,2,4,6.08
nivalan lukio,2,5,6.08
nivalan lukio,2,3,6.08
nivalan lukio,2,3,6.08
nivalan lukio,2,6,6.08
nivalan lukio,1,4,6.08
nivalan lukio,2,5,6.08
nivalan lukio,2,5,6.08
nivalan lukio,2,4,6.08
nivalan lukio,2,6,6.08
nivalan lukio,2,4,6.08
nivalan lukio,2,6,6.08
nivalan lukio,1,5,6.08
nivalan lukio,2,3,6.08
nivalan lukio,2,4,6.08
nivalan lukio,1,3,6.08
nivalan lukio,2,3,6.08
nivalan lukio,2,2,6.08
nivalan lukio,2,4,6.08
nivalan lukio,1,6,6.08
nivalan lukio,1,2,6.08
nivalan lukio,2,2,6.08
nivalan lukio,1,2,6.08
nivalan lukio,2,5,6.08
nivalan lukio,2,4,6.08
nivalan lukio,1,3,6.08
nivalan lukio,1,2,6.08
nivalan lukio,2,7,6.08
nivalan lukio,2,6,6.08
nivalan lukio,1,3,6.08
nivalan lukio,2,5,6.08
nivalan lukio,2,5,6.08
nivalan lukio,2,3,6.08
nivalan lukio,2,3,6.08
nivalan lukio,2,5,6.08
nivalan lukio,1,5,6.08
nivalan lukio,1,2,6.08
nivalan lukio,2,3,6.08
nivalan lukio,1,2,6.08
nivalan lukio,2,6,6.08
nivalan lukio,1,3,6.08
nivalan lukio,2,2,6.08
nivalan lukio,2,3,6.08
nivalan lukio,2,6,6.08
nivalan lukio,2,6,6.08
nivalan lukio,2,5,6.08
nivalan lukio,1,2,6.08
nivalan lukio,2,2,6.08
nivalan lukio,1,3,6.08
nivalan lukio,1,3,6.08
nivalan lukio,2,5,6.08
nivalan lukio,2,4,6.08
nivalan lukio,1,3,6.08
nivalan lukio,2,4,6.08
nivalan lukio,2,0,6.08
nivalan lukio,2,4,6.08
nivalan lukio,2,4,6.08
nivalan lukio,2,4,6.08
nivalan lukio,2,6,6.08
lahden lyseo,2,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,7,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,2,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,1,6,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,2,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,2,7.92
lahden lyseo,2,7,7.92
lahden lyseo,1,6,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,6,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,2,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,6,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,7,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,2,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,3,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,2,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,3,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,0,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,6,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,7,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,7,7.92
lahden lyseo,1,6,7.92
lahden lyseo,1,3,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,4,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,4,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,3,7.92
lahden lyseo,1,3,7.92
lahden lyseo,2,3,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,6,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,5,7.92
lahden lyseo,1,2,7.92
lahden lyseo,2,5,7.92
lahden lyseo,2,5,7.92
lahden lyseo,1,2,7.92
lahden lyseo,2,3,7.92
lahden lyseo,1,6,7.92
nakkilan lukio,2,5,7.08
nakkilan lukio,1,6,7.08
nakkilan lukio,2,4,7.08
nakkilan lukio,2,5,7.08
nakkilan lukio,2,4,7.08
nakkilan lukio,2,7,7.08
nakkilan lukio,2,6,7.08
nakkilan lukio,2,6,7.08
nakkilan lukio,2,4,7.08
nakkilan lukio,1,5,7.08
nakkilan lukio,1,5,7.08
nakkilan lukio,2,3,7.08
nakkilan lukio,2,4,7.08
nakkilan lukio,1,3,7.08
nakkilan lukio,2,4,7.08
nakkilan lukio,2,6,7.08
nakkilan lukio,1,3,7.08
nakkilan lukio,2,6,7.08
nakkilan lukio,1,2,7.08
nakkilan lukio,1,6,7.08
nakkilan lukio,1,6,7.08
nakkilan lukio,1,5,7.08
nakkilan lukio,1,3,7.08
nakkilan lukio,2,5,7.08
nakkilan lukio,2,4,7.08
nakkilan lukio,2,7,7.08
nakkilan lukio,1,4,7.08
nakkilan lukio,1,7,7.08
apollon yhteiskoulu,2,4,7.17
apollon yhteiskoulu,2,2,7.17
apollon yhteiskoulu,1,3,7.17
apollon yhteiskoulu,1,3,7.17
apollon yhteiskoulu,1,4,7.17
apollon yhteiskoulu,1,2,7.17
apollon yhteiskoulu,2,3,7.17
apollon yhteiskoulu,2,4,7.17
apollon yhteiskoulu,2,2,7.17
apollon yhteiskoulu,2,3,7.17
apollon yhteiskoulu,1,2,7.17
apollon yhteiskoulu,1,3,7.17
apollon yhteiskoulu,1,3,7.17
apollon yhteiskoulu,1,5,7.17
apollon yhteiskoulu,2,3,7.17
apollon yhteiskoulu,1,0,7.17
apollon yhteiskoulu,2,2,7.17
apollon yhteiskoulu,2,3,7.17
apollon yhteiskoulu,1,4,7.17
apollon yhteiskoulu,2,2,7.17
apollon yhteiskoulu,1,3,7.17
apollon yhteiskoulu,2,4,7.17
apollon yhteiskoulu,1,4,7.17
apollon yhteiskoulu,2,4,7.17
apollon yhteiskoulu,2,6,7.17
kemijärven lukio,1,3,7
kemijärven lukio,2,2,7
kemijärven lukio,1,2,7
kemijärven lukio,1,2,7
kemijärven lukio,1,0,7
kemijärven lukio,2,5,7
kemijärven lukio,2,5,7
kemijärven lukio,2,2,7
kemijärven lukio,1,3,7
kemijärven lukio,2,4,7
kemijärven lukio,2,4,7
kemijärven lukio,1,0,7
kemijärven lukio,2,3,7
kemijärven lukio,2,2,7
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,7,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,6,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,1,3,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,1,2,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,1,6,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,6,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,3,8.86
tampereen lyseon lukio,2,3,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,6,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,1,6,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,3,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,3,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,1,3,8.86
tampereen lyseon lukio,1,7,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,3,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,3,8.86
tampereen lyseon lukio,1,3,8.86
tampereen lyseon lukio,1,6,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,2,3,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,2,4,8.86
tampereen lyseon lukio,1,4,8.86
tampereen lyseon lukio,2,7,8.86
tampereen lyseon lukio,2,6,8.86
tampereen lyseon lukio,1,5,8.86
tampereen lyseon lukio,1,7,8.86
tampereen lyseon lukio,2,3,8.86
tampereen lyseon lukio,2,5,8.86
tampereen lyseon lukio,1,3,8.86
tampereen lyseon lukio,1,6,8.86
iitin lukio,2,3,6.17
iitin lukio,1,6,6.17
iitin lukio,1,3,6.17
iitin lukio,1,4,6.17
iitin lukio,2,5,6.17
iitin lukio,1,4,6.17
iitin lukio,2,5,6.17
iitin lukio,1,4,6.17
iitin lukio,2,5,6.17
iitin lukio,1,3,6.17
iitin lukio,1,3,6.17
iitin lukio,2,6,6.17
iitin lukio,1,3,6.17
iitin lukio,1,5,6.17
iitin lukio,2,4,6.17
iitin lukio,1,4,6.17
iitin lukio,1,2,6.17
iitin lukio,1,7,6.17
iitin lukio,1,2,6.17
iitin lukio,2,6,6.17
euran lukio,2,6,6.08
euran lukio,2,6,6.08
euran lukio,2,4,6.08
euran lukio,2,6,6.08
euran lukio,1,3,6.08
euran lukio,2,5,6.08
euran lukio,2,3,6.08
euran lukio,2,4,6.08
euran lukio,1,3,6.08
euran lukio,2,6,6.08
euran lukio,2,5,6.08
euran lukio,2,5,6.08
euran lukio,1,5,6.08
euran lukio,2,6,6.08
euran lukio,2,4,6.08
euran lukio,2,7,6.08
euran lukio,1,3,6.08
euran lukio,1,4,6.08
euran lukio,2,4,6.08
euran lukio,2,4,6.08
euran lukio,1,6,6.08
euran lukio,2,5,6.08
euran lukio,1,4,6.08
euran lukio,1,6,6.08
euran lukio,2,4,6.08
euran lukio,1,6,6.08
euran lukio,1,3,6.08
euran lukio,1,0,6.08
euran lukio,2,6,6.08
euran lukio,1,2,6.08
euran lukio,2,6,6.08
euran lukio,2,3,6.08
euran lukio,1,4,6.08
euran lukio,1,6,6.08
euran lukio,1,2,6.08
euran lukio,2,2,6.08
euran lukio,1,3,6.08
euran lukio,2,4,6.08
euran lukio,1,2,6.08
euran lukio,2,5,6.08
ivalon lukio,2,4,7
ivalon lukio,2,4,7
ivalon lukio,2,6,7
ivalon lukio,1,2,7
ivalon lukio,2,7,7
ivalon lukio,2,4,7
ivalon lukio,1,4,7
ivalon lukio,2,5,7
ivalon lukio,2,3,7
ivalon lukio,2,6,7
ivalon lukio,2,3,7
ivalon lukio,2,7,7
ivalon lukio,2,5,7
ivalon lukio,1,2,7
ivalon lukio,1,3,7
ivalon lukio,2,3,7
ivalon lukio,1,4,7
ivalon lukio,1,3,7
ivalon lukio,1,5,7
ivalon lukio,1,4,7
ivalon lukio,2,6,7
ivalon lukio,2,5,7
kuopion klassillinen lukio,1,5,8.92
kuopion klassillinen lukio,1,5,8.92
kuopion klassillinen lukio,2,5,8.92
kuopion klassillinen lukio,2,5,8.92
kuopion klassillinen lukio,2,4,8.92
kuopion klassillinen lukio,2,6,8.92
kuopion klassillinen lukio,1,5,8.92
kuopion klassillinen lukio,2,6,8.92
kuopion klassillinen lukio,2,6,8.92
kuopion klassillinen lukio,2,4,8.92
kuopion klassillinen lukio,2,4,8.92
kuopion klassillinen lukio,2,4,8.92
kuopion klassillinen lukio,2,5,8.92
kuopion klassillinen lukio,1,5,8.92
kuopion klassillinen lukio,2,5,8.92
kuopion klassillinen lukio,1,2,8.92
kuopion klassillinen lukio,1,5,8.92
kuopion klassillinen lukio,2,4,8.92
kuopion klassillinen lukio,2,4,8.92
kuopion klassillinen lukio,2,6,8.92
kuopion klassillinen lukio,1,5,8.92
kuopion klassillinen lukio,2,6,8.92
